3.6044,1.6711
5.9092,4.1173
4.8138,3.3233
4.5061,3.298
2.7985,4.7467
3.1406,5.0011
5.8602,3.0392
2.9562,4.3812
2.8145,2.7778
4.625,5.0119
4.5643,3.3768
5.0708,3.0924
3.3678,3.5315
4.5316,4.4745
2.5735,3.7227
4.2888,4.5242
2.7712,3.7983
5.885,3.5565
4.3471,5.4512
2.8909,5.4116
4.6078,4.0947
1.734,4.2167
3.3478,3.658
3.0566,3.0296
4.9141,3.9838
2.9407,4.9821
3.5622,3.1987
4.2163,3.9478
3.7569,1.8823
2.6168,3.5514
3.3997,4.3878
4.7236,5.5168
3.2037,4.0093
3.8636,5.4649
2.6932,3.0178
5.1545,4.0429
4.4919,5.5518
3.6972,4.4364
4.6794,4.555
2.7075,5.0105
2.4405,4.2624
3.9527,2.6336
3.8191,3.673
2.77,3.759
3.8247,6.1435
3.2226,3.1342
2.9809,6.144
3.093,5.0993
3.7494,4.6656
6.4243,4.7663
4.0031,3.5317
3.6768,3.6423
5.2439,3.9801
3.6863,5.7071
5.5761,3.3994
3.793,4.1293
3.1545,4.7257
4.1781,3.7867
5.3038,5.7449
4.4217,4.8454
1.6071,4.8182
3.8571,1.7513
4.3033,4.1088
4.4259,5.4036
2.7883,2.6739
4.9561,2.9799
3.5395,2.5949
5.4614,5.6627
4.5289,4.6148
3.5158,4.9854
3.3217,3.2275
4.1707,4.5181
3.9714,3.1524
4.301,4.9645
4.9976,4.0873
4.3175,5.4397
3.7738,6.2804
3.5192,5.9899
3.6886,4.8298
4.1936,3.736
4.7245,4.2129
5.1141,4.1746
4.7774,4.5747
4.0096,3.3299
3.652,5.1376
3.9441,6.1988
3.9923,2.6912
3.4877,3.6983
4.599,4.715
5.1261,4.61
4.2911,4.4419
4.7202,1.5431
5.1553,5.5068
1.8829,4.232
5.0664,4.231
3.5169,4.4036
5.9669,4.3592
4.1087,2.2869
3.824,4.1855
5.2382,4.6913
3.6281,4.0389
2.7227,4.0375
3.9978,4.7162
4.4227,2.878
3.0344,4.5555
3.8058,3.4107
5.4108,3.6789
4.046,5.5808
4.0133,4.3443
3.7869,4.2944
3.307,4.1808
2.5488,6.252
3.6114,2.8568
2.6735,3.4868
3.2449,3.3933
3.8606,4.0668
5.928,5.0756
4.1002,2.1696
2.6396,3.7971
2.4127,5.8738
2.2657,3.2925
3.8492,5.7146
5.0742,4.7054
4.4762,5.2438
3.2885,3.5334
4.5271,4.1277
4.7951,4.087
5.4851,4.4615
3.8685,3.7345
5.5375,3.0194
5.7301,2.4395
3.0806,4.249
3.4758,4.013
5.02,4.1717
2.0534,3.4446
6.1498,3.6188
4.2046,3.2134
1.5972,5.9758
3.1981,3.7872
2.4289,5.1251
3.4893,3.3667
5.0982,5.0912
5.1563,4.1949
3.4806,3.1801
2.774,4.6608
3.541,5.4924
4.2872,4.6279
2.438,2.7537
3.5271,5.2887
2.8939,2.6657
3.0282,4.061
4.6683,3.5636
2.5793,1.8558
4.4527,5.1385
6.0146,5.3937
4.364,3.2106
2.5544,2.5681
2.5301,4.1483
1.0189,5.4251
4.407,4.0155
5.8992,2.577
2.6177,4.3716
6.0085,3.9373
4.4066,4.207
4.7844,3.3038
4.0598,4.0512
5.8664,4.3808
4.311,4.8519
3.5464,4.3296
3.8719,4.973
3.6226,3.4889
2.4502,4.5172
4.8035,4.2919
4.3359,1.9876
4.3746,3.7017
4.6473,3.3023
4.065,2.3837
3.997,5.9723
6.0841,4.0439
4.9232,3.4396
5.7476,4.3028
4.4117,4.2224
4.29,4.2069
4.3539,5.6397
3.7237,4.1325
2.5021,3.1367
2.7504,5.2492
3.8963,4.0384
4.5729,4.5566
4.466,3.4096
5.0597,4.6688
4.0654,3.6257
3.5025,2.8994
4.0807,3.8008
2.8059,5.8276
3.1385,2.5333
4.0461,2.7477
4.3176,3.6683
4.2842,5.6479
3.4838,5.0038
2.7735,5.1666
3.5321,4.439
3.7709,4.2387
4.4738,4.0918
5.6759,5.5152
3.1928,5.9284
4.2329,3.994
3.2458,3.743
5.0346,4.3433
2.0927,3.7489
4.5902,4.429
1.8497,4.9403
5.7662,2.0005
4.7931,4.2095
5.6765,5.5822
4.9806,2.9787
5.3899,6.4853
3.6025,5.4449
3.4924,4.7066
4.016,4.1356
5.0437,2.9754
3.4835,2.1119
3.7022,1.9756
3.5659,3.9213
5.4005,3.662
4.3185,3.2989
5.4123,4.6197
3.4209,5.0274
5.4376,4.2373
5.8844,4.7423
4.2057,4.6648
4.0219,3.8537
3.7174,4.6452
3.2584,4.7676
2.6225,4.7902
5.3131,3.6996
5.9103,3.9143
4.0724,3.6833
3.6266,4.2124
4.1716,6.5267
4.9513,4.7053
3.4147,4.586
5.1458,2.21
4.0812,2.8615
3.7491,3.651
4.5222,2.5622
3.6537,2.4516
5.1089,4.0751
3.0252,4.9817
5.5819,5.4478
4.6397,2.6732
4.9603,1.9293
2.8808,3.4374
3.3438,3.4234
3.0452,3.1633
5.0365,5.2775
4.3708,4.1252
5.3911,5.542
3.9138,4.4601
3.6292,4.4152
5.3985,3.8038
5.88,2.7839
2.5119,4.8363
3.2672,1.4545
4.0213,3.7828
2.6774,3.8352
6.0349,3.0985
5.1299,4.6791
4.5004,5.3962
4.3805,2.9364
4.3753,2.8547
5.2097,5.1963
3.4507,1.8498
1.4819,4.1942
3.6719,3.1839
4.913,3.552
4.1297,5.4237
3.1192,4.9598
3.7285,3.8757
4.1888,2.6668
3.0699,3.3893
4.616,4.7818
4.5366,2.8892
2.219,5.6021
4.1401,3.8043
6.2962,3.6819
4.1743,3.4716
4.4001,4.9751
5.0055,4.2846
2.3608,3.9855
4.8329,1.6172
4.0593,5.059
3.307,2.8444
3.5779,3.6183
3.7384,3.62
4.6378,4.7818
4.2001,3.9131
3.0228,4.5228
3.3535,4.7315
3.0007,3.5456
5.0445,4.3192
4.0205,3.898
4.8553,4.1121
4.285,3.3311
2.8595,4.4889
4.7482,4.0893
3.4903,3.5099
5.1961,4.1929
4.8605,5.2019
5.89,3.8983
3.2039,3.4963
2.7644,2.098
3.1332,4.6031
3.7201,3.0113
5.4387,5.683
3.146,3.5218
2.5552,5.0604
4.1291,5.033
4.7523,3.9256
2.8772,4.293
5.1435,3.9935
3.7061,6.0478
4.7986,3.5726
4.3096,3.3845
3.1023,2.775
4.1543,4.2861
2.3156,3.6663
3.2682,3.9803
4.4494,5.0609
2.5657,4.3407
5.4806,5.0884
5.1086,3.3893
3.2168,4.8838
3.9904,3.2368
5.9489,2.0841
4.1469,5.3199
3.5119,2.9562
5.5672,2.2126
3.6712,5.5877
2.7502,4.3073
4.5302,3.9643
3.6215,4.1034
4.4359,4.6477
4.0336,4.555
4.186,4.3569
3.9043,4.1339
3.3324,4.1808
4.5765,4.1486
5.7239,4.4906
2.8111,4.5846
4.8186,4.4691
4.8555,4.1126
4.5626,3.8177
2.3603,6.5916
5.4574,5.1072
4.3506,4.9321
4.1728,3.955
3.5822,2.5106
3.2139,3.5439
4.5499,2.5239
4.4804,5.0339
4.4526,3.8328
3.1584,3.5117
3.0196,2.5149
5.2104,5.0564
4.1733,3.4629
5.3459,4.0679
4.6668,4.9737
2.6284,4.622
2.9614,5.2805
5.0394,3.8061
3.8357,1.5608
3.4098,3.9065
4.9173,5.2734
3.8914,3.7069
3.6738,2.8607
5.3732,4.8579
4.1064,4.0815
4.5633,5.4431
3.9725,4.0786
4.2568,4.8788
3.4938,3.6323
3.376,5.8024
3.8837,3.72
4.2107,3.5881
4.1573,4.2885
3.5115,5.3123
4.0798,4.2267
3.6072,4.1227
3.3036,7.1422
4.2453,3.4876
5.2676,3.7468
4.5082,3.5383
4.5443,4.3764
4.3161,4.8433
4.4227,3.8471
4.93,4.1298
4.525,4.6874
4.8356,4.1647
1.9826,4.8921
2.6648,3.9169
6.1749,4.7258
5.3774,2.7626
5.0209,4.4946
4.422,3.4314
4.0763,3.1332
4.9322,4.1275
3.1949,3.7774
1.7444,2.9271
3.6743,3.8207
3.9476,1.5745
3.7956,3.9637
3.2661,4.1751
3.7075,3.4334
5.3112,4.0649
4.1052,3.6271
3.3666,5.3081
3.9159,2.9366
3.8376,3.055
3.1534,2.6941
5.9104,2.6117
4.3319,5.8219
3.5447,4.2712
4.0482,4.2826
5.3995,1.965
3.1573,5.5225
3.9978,3.9066
4.3302,4.6062
3.7216,4.8059
3.3066,3.0174
3.424,2.8974
4.6472,4.3015
2.2599,3.84
4.2818,4.2693
2.7665,4.0908
3.4578,4.1746
3.7635,3.838
5.0407,3.8429
3.9498,4.4016
4.6499,4.5068
5.646,4.2992
3.9026,3.1118
3.9495,4.008
3.7673,4.6665
3.4435,4.0441
3.8465,1.8335
5.0871,4.5308
4.182,4.2511
5.3763,3.6802
2.8077,4.4431
3.5814,3.8806
5.784,5.3928
3.5506,4.0439
4.7587,4.536
5.1715,2.9612
2.3673,3.2706
3.5752,4.7381
3.8523,5.5238
2.8124,2.5219
4.4489,3.6103
5.4385,3.2036
2.4347,3.7998
4.5118,3.2751
3.8322,3.6114
2.5721,5.0777
1.8742,3.0631
2.7819,4.0562
2.5856,2.6821
3.7972,3.2207
3.7935,4.9048
3.0724,3.7807
2.3655,2.1588
3.082,3.0828
4.3265,1.5763
4.0823,2.1674
5.9802,3.0877
2.6602,4.4017
2.0414,4.9051
3.5891,4.3147
2.7796,4.4095
3.223,2.6956
5.9309,3.3245
5.5207,3.5237
4.8251,3.1461
4.7269,5.7685
3.6985,5.0779
2.3195,5.0041
3.7227,4.7395
4.546,3.8705
3.5259,3.9694
4.5599,4.7078
3.4907,3.9516
3.3813,4.2841
4.9949,4.8223
3.5312,4.5399
4.4322,4.849
2.9461,4.7351
3.7801,3.8623
3.5552,4.1418
3.6172,4.8293
5.7504,3.2092
3.8804,2.5704
4.7111,3.738
5.0075,4.2586
2.79,2.5562
5.6421,5.2625
3.2515,3.0263
2.883,2.1366
2.7765,5.1008
2.4036,4.4106
3.904,4.482
4.0278,5.4621
5.7804,2.0432
2.5226,3.9533
2.3444,6.8703
3.3545,3.161
4.3114,4.0511
4.8402,4.9055
3.2079,4.0978
4.4794,3.8567
4.8007,3.599
4.0268,4.6336
3.5148,3.1804
4.0572,3.5792
4.7113,3.3884
4.95,3.6281
3.7548,4.4624
2.4383,5.3096
4.0121,3.7183
3.2592,4.1846
4.0168,3.8808
3.2926,3.5103
4.9876,4.161
4.5511,2.6005
3.4358,2.9127
6.3725,2.4458
3.862,4.964
3.0478,3.0945
4.1889,2.8164
4.5484,3.9779
5.1247,3.5977
6.1048,4.6744
4.1405,4.1233
4.096,4.441
2.5927,4.0398
4.0856,4.7739
4.5193,4.2309
3.7126,3.7108
2.417,5.2871
4.0324,3.3527
4.4946,4.3492
3.5826,2.4712
2.5295,4.5639
2.6346,3.8461
3.0897,3.418
3.2881,4.9033
5.968,3.0073
4.1049,3.4694
3.3107,5.021
4.5322,5.7143
4.7796,3.5668
3.1898,6.002
3.0334,4.7385
2.3037,5.4583
2.3367,2.9674
4.8772,3.9692
5.0977,4.0058
3.6904,5.1259
4.7795,4.6224
2.7519,3.5943
4.365,3.9494
4.445,4.8153
2.7827,6.2394
6.0339,2.7203
4.1398,3.8132
4.0999,3.4194
5.5712,4.2296
2.9193,5.0469
3.584,5.7142
3.745,5.4636
5.5128,3.2999
4.6383,4.6191
2.82,4.3504
2.2344,6.3517
3.2606,4.7981
2.1056,2.7227
5.2484,4.5603
3.1456,3.1396
5.0658,4.275
4.5624,3.3092
2.9725,4.2077
4.4384,2.5033
3.013,5.1018
4.0219,5.5481
5.2409,3.2454
4.2177,3.8406
4.0043,4.7772
4.3393,5.1222
5.6324,4.072
3.2061,3.7647
3.6216,6.3711
4.362,3.7114
3.7673,4.096
4.114,6.2107
3.2323,3.3619
2.7311,4.1988
3.3758,3.1751
6.4803,2.6502
3.9957,2.5184
3.8159,3.5214
4.2006,4.268
3.0767,5.0098
3.0365,4.2246
4.4273,3.4574
3.2249,3.3546
4.2162,3.7336
3.1154,5.8456
4.5055,3.1041
3.7315,2.2898
3.0111,5.9585
4.4321,4.454
5.3114,4.1954
4.7963,3.4551
4.191,6.3788
4.2092,4.1492
6.1442,4.7438
4.582,3.8813
3.5181,3.5778
4.9649,3.1152
4.7501,3.7466
3.0911,2.7467
4.776,4.7894
2.6772,3.5365
4.798,3.8555
2.2528,3.4417
3.6679,2.8734
2.8204,5.7828
2.772,3.855
3.4478,4.6088
2.7128,3.2399
4.9038,5.2655
4.1299,5.5431
4.5003,3.9331
3.2905,3.1699
4.2757,6.1961
2.6455,4.7162
4.6181,5.8014
3.4964,3.0391
6.0157,3.1802
4.3079,2.1891
4.0939,3.1514
5.3783,2.9412
4.8337,4.3209
4.8119,3.4997
4.5587,3.4465
6.2781,4.6957
5.7103,3.9965
4.4283,5.3299
4.7388,5.3325
4.9611,5.1108
4.6907,5.786
3.2054,2.3594
4.401,3.7462
5.0594,4.2888
3.5945,3.4477
3.6618,3.8641
3.5716,2.2857
5.9961,5.8056
5.1282,3.9755
5.9926,2.8985
5.5391,3.6982
1.9942,4.0738
4.1559,2.9989
4.0488,4.0237
4.6992,3.3974
4.4214,3.7501
3.7522,3.3208
5.1652,4.5195
2.0896,1.7418
3.69,4.7386
6.1469,1.9049
4.3358,4.0802
4.5338,5.4938
3.3274,2.4448
4.853,5.2575
3.8297,2.848
2.595,2.2351
2.3955,3.5231
4.146,2.7346
4.4437,2.7847
5.4415,4.3985
4.7697,4.9756
1.9166,5.1296
2.5344,4.735
4.3764,3.754
6.1004,3.1475
3.829,3.467
4.6956,4.2907
2.6168,4.6416
2.3241,4.4746
2.499,3.9158
4.9615,3.9953
6.3933,3.4179
3.8771,4.0507
3.5044,4.8175
4.0199,4.926
3.8761,4.2939
2.4842,4.3938
4.5478,4.0877
4.1809,4.2807
3.8487,4.5057
5.562,5.817
5.0382,4.713
5.4419,4.3474
4.6819,4.1348
4.3811,2.6857
4.2141,4.2609
2.9607,3.509
5.0983,4.605
4.1215,4.7469
5.0195,4.2223
4.0601,3.3794
5.4259,3.6972
4.5376,5.3159
2.3515,2.3272
5.5053,5.3323
4.4081,4.0316
3.3113,5.4019
3.2801,4.4095
4.7288,2.6436
4.1999,4.8514
4.6664,3.9633
3.8358,4.3878
2.8156,4.0631
3.5642,5.3769
3.0476,3.1518
4.3085,3.7297
5.2054,3.5741
2.5536,5.1713
3.1427,2.6229
3.6551,3.212
3.136,3.5704
2.8616,4.2031
4.5706,3.5048
4.5756,4.4227
2.422,2.6086
3.7878,3.5225
4.3646,4.9442
3.5441,5.3059
5.0524,5.0769
3.9015,4.2591
4.0604,3.5698
5.1702,0.59817
2.7196,3.4878
3.6616,4.9305
2.9991,3.5351
3.0455,4.9096
5.3388,5.781
5.0039,3.7516
4.2748,2.9572
3.5876,3.9402
5.0355,5.5963
4.5559,3.5755
3.212,5.7184
4.6089,5.1072
5.1233,3.1511
3.8775,4.5983
7.4199,3.6589
3.352,5.2278
6.1141,5.8607
3.8043,3.7419
3.9226,4.6025
4.0547,1.9015
2.5859,4.7056
4.8241,3.9574
4.3191,4.2207
2.5698,5.1227
1.9283,5.9962
2.4647,4.3191
5.5068,3.1894
4.5227,5.4434
3.1746,2.9781
5.0329,3.2548
3.2176,1.9009
5.1522,3.8334
3.0484,5.5179
4.9225,4.5814
3.4446,3.4522
3.3288,2.8751
4.7164,5.5543
4.7325,4.2628
1.8933,3.8524
4.2465,3.8598
3.9175,5.9894
3.3813,2.4104
4.8138,4.3201
3.0949,5.1282
3.4666,3.6911
4.6923,3.6115
3.2119,4.2316
3.5351,3.8781
3.0583,3.2494
3.5975,4.2742
3.3968,4.1145
4.1326,6.2269
3.474,5.3069
4.1122,4.6916
3.93,3.2573
6.2029,4.3409
4.9987,2.8712
3.9939,4.0961
3.7491,3.4097
2.1701,2.3226
3.8136,2.8149
3.535,4.6113
4.5782,3.2438
5.1984,2.9028
4.6319,3.0685
4.8333,5.5958
3.4858,4.0214
3.7193,4.8741
4.6464,3.4728
2.3184,4.3002
3.7563,4.8574
3.806,5.0216
2.9343,2.8831
3.0591,4.6918
5.3939,3.9312
2.3507,3.2419
4.9937,3.3087
3.4097,5.4265
2.9701,3.6576
3.3294,4.2676
5.8102,2.9467
4.5337,4.6428
3.4289,3.7893
4.4864,3.7424
3.5374,5.3683
3.1969,3.5401
4.4234,2.901
4.7869,2.3446
4.2467,3.9205
5.3241,4.122
3.0194,4.5037
3.9288,3.9734
5.3473,3.4314
3.8542,4.4749
4.4326,4.8301
3.6394,2.406
3.3085,3.3822
3.5775,4.5342
2.9026,3.8605
3.9983,4.3489
4.5826,3.9725
4.806,2.8029
2.6521,5.4745
3.5839,4.2207
5.2943,2.8248
4.6735,4.2981
4.7299,3.3593
3.3676,4.7526
1.1746,3.785
3.743,1.8958
4.4576,3.6298
3.294,3.7312
3.2593,5.517
3.5927,4.6672
3.908,3.1411
3.1585,4.1342
4.507,5.2507
3.5538,3.6068
4.3174,3.6873
2.4544,1.3281
5.4325,4.4616
7.1317,4.5543
3.682,3.2449
5.1085,2.6701
5.0567,4.5256
4.1713,2.7774
3.6976,3.7321
1.935,4.6039
3.9929,3.67
3.2328,3.2025
3.1038,3.605
2.2703,3.5338
5.8077,3.8874
3.6562,3.8297
3.1303,2.7192
3.5739,4.811
3.1249,3.048
3.8539,4.4527
4.0342,4.9664
3.0631,4.4275
3.7514,4.5006
2.2646,3.8239
2.4598,2.798
4.2254,3.8366
3.8716,4.2969
5.2201,4.943
3.769,4.4217
1.8584,3.8976
3.848,4.4499
3.7345,4.3608
4.5887,3.2177
3.6588,3.6682
3.4346,2.6597
4.1373,3.8006
3.6671,3.8221
5.3833,4.8777
3.6155,5.4264
5.9501,3.7973
5.1692,4.0144
4.7268,4.2812
4.2006,3.03
4.0305,5.7133
5.1685,4.8856
4.7493,2.9089
4.2992,3.6961
3.442,3.5349
4.5394,3.1849
2.7142,2.6441
4.4792,3.3436
2.5817,2.0655
3.1698,4.7952
2.9634,3.5476
3.9319,3.1657
3.887,4.1561
4.6845,0.75661
4.5629,2.2305
3.4487,4.9259
5.2127,3.7196
3.3032,3.0629
2.4859,3.9489
5.1587,3.6905
5.5496,4.1787
3.385,4.9829
4.2109,5.1412
4.719,3.2844
4.968,4.1095
3.3876,3.3586
4.8281,5.1126
4.1947,6.4051
5.2837,4.5846
3.1289,4.2078
4.205,5.819
4.0373,4.8805
5.1483,3.5017
4.5995,2.7593
4.0968,4.95
4.1297,4.2752
5.7093,3.5145
3.2693,4.8724
3.7388,5.1448
5.5185,3.5777
3.5161,3.863
4.302,2.7312
3.0882,7.1163
3.933,2.6054
4.0873,3.6591
1.9653,3.5174
5.0446,2.8303
4.2163,5.536
6.0348,6.0958
4.625,2.9926
4.4974,4.1911
2.4454,3.4857
3.3797,4.8408
3.6908,4.4108
3.0445,4.1764
3.4802,2.806
3.7474,5.6601
4.3592,3.4772
4.4525,3.1921
3.7559,4.0718
3.4381,4.9087
3.0559,3.6757
5.4732,3.6266
3.7657,1.8022
3.7864,5.3251
4.6683,3.4378
4.4578,4.2884
4.9835,4.2825
5.0981,4.5569
4.1782,3.4029
3.993,2.2334
3.4208,4.0452
4.5554,5.0558
3.2592,1.3753
4.3829,3.6049
4.1008,4.399
2.4083,3.6647
3.5594,4.3513
4.251,4.8745
3.9251,5.2052
3.7484,4.6193
4.5979,5.4115
3.12,3.6199
4.4327,4.9574
2.9297,4.3515
3.382,3.7234
3.5222,4.3187
2.1935,2.6757
5.1553,3.7962
5.3904,4.0024
1.9897,4.4832
3.1176,4.3645
4.803,4.2862
1.3754,4.5292
3.2056,3.4403
3.6221,4.953
2.9386,5.1783
4.2895,2.6386
5.7852,5.4161
4.764,4.6698
4.031,5.6704
4.476,3.8636
3.5807,4.9474
4.4373,4.9379
4.3724,5.6035
4.8736,4.8966
3.2893,3.081
3.7206,4.1596
3.8157,4.6736
6.0607,5.2201
3.609,2.6521
2.9727,5.3251
5.0052,4.1135
3.816,5.061
3.8453,4.3037
4.0842,4.717
4.9477,4.2989
4.3097,4.2648
4.788,3.9826
5.6972,3.0626
3.9177,3.8137
4.552,4.9615
3.4649,3.56
4.4026,2.5915
5.6111,4.279
5.5302,3.4677
5.7506,4.1104
3.836,4.9291
4.7474,2.8632
4.1958,2.3775
6.0151,2.9706
3.6575,5.8747
5.1537,3.2685
5.029,3.4223
3.3794,5.8329
4.8178,4.0723
3.8347,2.7689
3.0882,6.4202
3.1233,5.2018
3.5342,4.4862
2.6652,4.4997
3.926,4.9485
5.0158,2.7082
3.169,4.9192
3.7759,3.4076
2.5149,3.6891
2.6349,3.7759
5.2777,5.9109
5.4109,4.2887
3.7131,4.7046
3.4952,3.857
3.3404,4.5398
4.5791,3.4524
3.8943,4.8264
3.9084,2.5918
1.488,3.2574
5.2826,3.9067
5.253,3.0809
1.8801,3.911
4.4767,4.7424
5.3798,1.86
4.342,3.6231
3.9904,5.7695
3.5634,3.5103
5.0281,4.3948
3.6438,2.9561
4.8243,4.4823
2.6856,2.7484
3.9762,4.8059
5.0786,3.2697
3.4554,3.5909
4.0269,2.6659
3.8539,2.6039
3.2743,5.0296
3.8325,3.3119
4.4996,3.6562
2.7749,2.4833
2.8847,4.9898
3.8165,2.4762
4.4142,4.7725
4.1278,4.0462
4.9211,3.8564
6.6035,4.1823
3.2448,3.7905
4.3508,3.9997
4.9653,4.4936
3.155,4.0861
4.2242,2.7355
4.4341,3.6844
4.7402,6.003
5.8254,2.6985
4.402,2.6826
5.8431,5.2347
3.8598,1.9213
3.5127,2.3832
3.6914,5.1379
5.2099,4.8387
4.8491,3.6526
4.6277,3.242
3.2412,4.1463
2.7419,5.1325
3.3939,3.326
3.9921,4.622
4.6971,2.0571
2.6611,4.6993
4.2463,5.478
3.5988,4.7379
5.3186,3.2635
5.3535,2.953
6.3816,2.2443
4.442,5.3827
5.6728,4.5905
3.1745,4.8838
4.336,4.369
4.4571,3.7493
4.1045,2.8116
3.2383,3.787
4.0739,3.5739
5.9597,3.7803
5.9038,3.7414
1.7508,1.2709
3.9676,3.9235
3.1072,4.3579
5.6605,4.8411
2.9402,5.2711
3.641,1.0653
4.1207,4.7803
3.9396,4.3555
4.7263,3.4974
4.3658,4.0795
5.7439,4.4033
2.6932,1.862
3.2745,4.6104
4.1391,2.5111
4.9541,4.5797
3.6534,4.0951
2.9169,4.4321
5.0803,4.1463
3.3264,2.7075
2.0099,5.2326
3.8087,4.0416
4.6398,3.1681
3.44,3.826
3.0496,3.2951
2.8269,2.5184
2.8584,4.269
2.9769,4.4307
5.7217,4.9234
5.3889,2.5587
1.7082,4.2615
6.2225,2.6444
2.5139,5.0025
5.7937,4.4247
4.657,3.6921
4.272,2.9785
3.884,3.7914
3.8428,4.5937
5.2589,3.8562
5.9098,4.5459
4.4028,4.5321
2.3206,3.6841
3.6221,4.02
3.8781,3.9922
3.5398,3.7202
4.4148,5.6122
3.7223,3.923
3.4883,2.9049
5.3416,4.4344
2.7079,3.527
4.0991,3.6022
4.3101,3.5505
3.2059,3.7488
4.8667,5.9314
3.5654,3.9903
4.7091,3.8607
3.3223,3.0583
5.2433,1.599
2.7843,3.0898
3.6052,2.4071
4.2368,3.7032
4.7296,2.2991
4.001,3.2568
2.9797,3.5167
3.6349,5.2684
3.9832,3.6569
3.485,4.8635
4.0639,5.3247
2.9997,3.4752
5.1042,3.552
3.6778,4.3772
3.214,3.6158
4.1401,5.4734
3.3193,2.4541
4.1123,5.1086
2.1877,3.1949
3.9771,3.2288
3.7757,3.898
3.5013,3.5922
5.3656,3.6786
4.3661,2.8499
4.4712,3.7374
3.738,3.9974
5.2366,4.3212
5.7932,3.0159
5.2819,1.2538
3.584,4.0101
4.3275,3.2331
5.7636,4.4362
3.6828,4.1664
3.182,5.4834
6.7235,5.57
4.0884,3.8645
5.5011,5.0432
4.465,4.0528
4.5046,4.8667
4.3141,2.964
2.3836,4.8437
4.0828,3.1007
3.9068,3.7249
3.634,2.4727
4.6755,3.2204
3.3375,3.3042
4.6249,3.6574
4.4558,4.4807
3.9311,3.8682
2.7956,3.72
4.7691,1.5385
4.8829,4.2603
3.4353,3.6074
3.026,4.6395
3.363,2.0168
3.3075,5.6967
4.2158,4.863
3.162,2.491
1.814,3.8825
2.7423,6.1324
3.4149,3.1718
4.4224,2.8874
4.7917,4.4313
2.8735,4.3067
3.2218,3.0468
5.7064,1.3462
5.1512,3.7081
3.9228,3.7014
2.7795,5.758
4.13,4.0787
4.3231,4.7388
4.397,3.8401
4.8376,4.2845
3.0326,3.5217
3.4021,3.2932
3.2232,4.0142
3.8517,4.5577
4.9019,4.3996
2.7633,3.3435
4.2449,5.378
4.2324,5.5837
3.3587,3.0275
3.1513,4.4092
3.8744,3.3444
5.3068,5.9454
4.3677,5.6411
3.4601,4.1852
3.1368,3.88
4.9251,4.1774
3.9098,4.193
6.4096,4.4679
4.4515,3.0277
4.5018,1.7913
4.0504,2.8739
5.1063,4.0542
5.2316,4.5835
4.7169,2.2746
4.3687,3.2116
6.1048,4.8887
4.3033,5.7027
4.4505,4.0322
4.379,3.6013
0.71756,4.0932
4.8305,3.5952
5.2451,3.8095
